Carlow	http://data.cso.ie/census-2011/classification/CTY/C01
Dublin City	http://data.cso.ie/census-2011/classification/CTY/C02
South Dublin	http://data.cso.ie/census-2011/classification/CTY/C03
Fingal	http://data.cso.ie/census-2011/classification/CTY/C04
D̼n Laoghaire-Rathdown	http://data.cso.ie/census-2011/classification/CTY/C05
Kildare	http://data.cso.ie/census-2011/classification/CTY/C06
Kilkenny	http://data.cso.ie/census-2011/classification/CTY/C07
Laois	http://data.cso.ie/census-2011/classification/CTY/C08
Longford	http://data.cso.ie/census-2011/classification/CTY/C09
Louth	http://data.cso.ie/census-2011/classification/CTY/C10
Meath	http://data.cso.ie/census-2011/classification/CTY/C11
Offaly	http://data.cso.ie/census-2011/classification/CTY/C12
Westmeath	http://data.cso.ie/census-2011/classification/CTY/C13
Wexford	http://data.cso.ie/census-2011/classification/CTY/C14
Wicklow	http://data.cso.ie/census-2011/classification/CTY/C15
Clare	http://data.cso.ie/census-2011/classification/CTY/C16
Cork City	http://data.cso.ie/census-2011/classification/CTY/C17
Cork	http://data.cso.ie/census-2011/classification/CTY/C18
Kerry	http://data.cso.ie/census-2011/classification/CTY/C19
Limerick City	http://data.cso.ie/census-2011/classification/CTY/C20
Limerick	http://data.cso.ie/census-2011/classification/CTY/C21
Tipperary North	http://data.cso.ie/census-2011/classification/CTY/C22
Tipperary South	http://data.cso.ie/census-2011/classification/CTY/C23
Waterford City	http://data.cso.ie/census-2011/classification/CTY/C24
Waterford	http://data.cso.ie/census-2011/classification/CTY/C25
Galway City	http://data.cso.ie/census-2011/classification/CTY/C26
Galway	http://data.cso.ie/census-2011/classification/CTY/C27
Leitrim	http://data.cso.ie/census-2011/classification/CTY/C28
Mayo	http://data.cso.ie/census-2011/classification/CTY/C29
Roscommon	http://data.cso.ie/census-2011/classification/CTY/C30
Sligo	http://data.cso.ie/census-2011/classification/CTY/C31
Cavan	http://data.cso.ie/census-2011/classification/CTY/C32
Donegal	http://data.cso.ie/census-2011/classification/CTY/C33
Monaghan	http://data.cso.ie/census-2011/classification/CTY/C34
Ireland	http://data.cso.ie/census-2011/classification/place-of-birth/Ireland
Lithuania	http://data.cso.ie/census-2011/classification/place-of-birth/Lithuania
	http://data.cso.ie/census-2011/classification/place-of-birth/Other_EU_27
Poland	http://data.cso.ie/census-2011/classification/place-of-birth/Poland
	http://data.cso.ie/census-2011/classification/place-of-birth/Rest_of_World
UK	http://data.cso.ie/census-2011/classification/place-of-birth/UK
	http://data.cso.ie/census-2011/classification/place-of-birth/all
	http://data.cso.ie/census-2011/classification/place-of-birth/not_stated
